0,317900,10490700,4,2,2140,49.755,House for sale,5016 Hickory Dr Fort Pierce FL 34982,https://www.zillow.com/homedetails/5016-Hickory-Dr-Fort-Pierce-FL-34982/47814249_zpid/
1,341300,11262900,3,2,2023,47.03475,House for sale,8101 Valley Stream Ln Hudson FL 34667,https://www.zillow.com/homedetails/8101-Valley-Stream-Ln-Hudson-FL-34667/46332590_zpid/
2,374900,12371700,4,2,2204,51.243,House for sale,1908 Mill Creek Rd Jacksonville FL 32211,https://www.zillow.com/homedetails/1908-Mill-Creek-Rd-Jacksonville-FL-32211/44525030_zpid/
3,254900,8411700,3,2,1292,30.039,House for sale,11574 Coral Ridge Ave Jacksonville FL 32218,https://www.zillow.com/homedetails/11574-Coral-Ridge-Ave-Jacksonville-FL-32218/44455564_zpid/
4,359900,11876700,4,2,2182,50.7315,House for sale,1260 Keystone Ct Auburndale FL 33823,https://www.zillow.com/homedetails/1260-Keystone-Ct-Auburndale-FL-33823/47298897_zpid/
5,419900,13856700,4,3,2027,47.12775,House for sale,3968 Cortland Dr Davenport FL 33837,https://www.zillow.com/homedetails/3968-Cortland-Dr-Davenport-FL-33837/125996049_zpid/
6,374300,12351900,3,2,1890,43.9425,House for sale,2118 SE Morningside Blvd Port Saint Lucie FL 34952,https://www.zillow.com/homedetails/2118-SE-Morningside-Blvd-Port-Saint-Lucie-FL-34952/47849264_zpid/
7,313900,10358700,3,2,1278,29.7135,House for sale,133 Whitman Rd Winter Haven FL 33884,https://www.zillow.com/homedetails/133-Whitman-Rd-Winter-Haven-FL-33884/55137954_zpid/
8,369900,12206700,3,2,1826,42.4545,House for sale,204 S Lake Mariam Dr Winter Haven FL 33884,https://www.zillow.com/homedetails/204-S-Lake-Mariam-Dr-Winter-Haven-FL-33884/47425041_zpid/
9,299900,9896700,2,1,960,22.32,House for sale,1584 S Madison Ave Clearwater FL 33756,https://www.zillow.com/homedetails/1584-S-Madison-Ave-Clearwater-FL-33756/47146395_zpid/
10,660900,21809700,4,4,2085,48.47625,Townhouse for sale,17180 Bermuda Village Dr Boca Raton FL 33487,https://www.zillow.com/homedetails/17180-Bermuda-Village-Dr-Boca-Raton-FL-33487/46694190_zpid/
11,315000,10395000,3,2,1525,35.45625,House for sale,3911 E Curtis St Tampa FL 33610,https://www.zillow.com/homedetails/3911-E-Curtis-St-Tampa-FL-33610/154853401_zpid/
12,454900,15011700,4,3,2177,50.61525,House for sale,10755 Willow Ridge Loop Orlando FL 32825,https://www.zillow.com/homedetails/10755-Willow-Ridge-Loop-Orlando-FL-32825/96786899_zpid/
13,470000,15510000,4,3,1343,31.22475,House for sale,14200 SW 147th Ct Miami FL 33196,https://www.zillow.com/homedetails/14200-SW-147th-Ct-Miami-FL-33196/44327892_zpid/
